rooms	price	area	address	date	x	y	squaremeter price
3.0	1470.0	66.0	Schreinerstraße 43, Friedrichshain (Friedrichshain), Berlin	2017	396046.90785726	5819629.031468776	22.272727272727273
3.0	1320.0	144.0	Togostraße 81, Wedding (Wedding), Berlin	2017	387977.23359255656	5823363.504605638	9.166666666666666
2.0	924.87	69.65	Gottschedstr. 1, Wedding (Wedding), Berlin	2017	389407.01546222955	5823472.3987695025	13.278822684852834
3.0	1688.0	120.59	Nußbaumallee 37, Charlottenburg (Charlottenburg), Berlin	2017	382417.3526008052	5820154.431931833	13.99784393399121
2.0	456.71	72.82	Behmstr. 40, Wedding (Wedding), Berlin	2017	391106.2287276435	5823442.070646687	6.271765998352102
3.0	1990.3	136.55	Saargemünder Straße 30-33, Dahlem (Zehlendorf), Berlin	2017	382826.46208897844	5812517.332590886	14.575613328451116
2.0	890.0	68.0	Ufnaustr. 10, Tiergarten (Tiergarten), Berlin	2017	385840.4125416528	5821385.40182817	13.088235294117647
2.0	1049.0	61.0	Schützenstraße 41, Mitte (Mitte), Berlin	2017	391296.8912136541	5818885.756002105	17.19672131147541
2.0	800.0	53.0	Ebertystraße  48, Friedrichshain (Friedrichshain), Berlin	2017	394986.8605055591	5820640.785611227	15.09433962264151
3.0	1570.0	120.77	Nußbaumallee 37, Charlottenburg (Charlottenburg), Berlin	2017	382417.3526008052	5820154.431931833	12.99991719797963
3.0	1403.5	140.35	Berliner Allee 70, Weißensee (Weißensee), Berlin	2017	395238.9750322164	5823213.180448322	10.0
2.0	1460.0	97.29	Chausseestr. 37 C 2, Mitte (Mitte), Berlin	2017	390611.6021489798	5820947.143199642	15.006681056634802
2.0	1229.75	49.19	Invalidenstraße 6, Mitte (Mitte), Berlin	2017	391000.2763679967	5821452.450867968	25.0
3.0	2200.0	105.0	Niebuhrstraße 78, Charlottenburg (Charlottenburg), Berlin	2017	385893.278708006	5818429.234814786	20.952380952380953
4.0	4425.0	177.0	Schinkelplatz 4, Mitte (Mitte), Berlin	2017	383475.32496823743	5817269.520873858	25.0
3.0	2772.0	126.0	Schinkelplatz 4, Mitte (Mitte), Berlin	2017	383475.32496823743	5817269.520873858	22.0
5.0	1279.2	123.0	Giselastraße 37, Lichtenberg (Lichtenberg), Berlin	2017	397405.9892078464	5817991.249527108	10.4
2.0	604.82	64.0	Eisenhutweg 107, Johannisthal (Treptow), Berlin	2017	398684.6044124757	5809903.091843485	9.4503125
2.0	830.0	70.41	Bornhagenweg 10, Lichtenrade (Tempelhof), Berlin	2017	392664.51909240795	5805551.688838907	11.788098281494106
3.0	894.0	89.37	Dunckerstraße 32, Prenzlauer Berg (Prenzlauer Berg), Berlin	2017	393262.85566179076	5823143.060351965	10.003356831151393
3.0	820.0	69.43	Bornhagenweg 10, Lichtenrade (Tempelhof), Berlin	2017	392664.51909240795	5805551.688838907	11.810456574967592
2.5	1048.27	77.65	Fritz-Elsas-Str. 16, Schöneberg (Schöneberg), Berlin	2017	387393.97688631626	5815957.3008248275	13.499935608499676
2.0	365.0	48.7	Schönwalder Str.  1, Spandau (Spandau), Berlin	2017	378352.89191470225	5822984.7081141835	7.494866529774127
1.0	750.0	42.66	Wielandstr. 44, Charlottenburg (Charlottenburg), Berlin	2017	385709.94529419	5818643.204383752	17.58087201125176
2.0	630.0	63.0	Rennbahnstraße 22-23, Weißensee (Weißensee), Berlin	2017	395555.61837517284	5824475.274685637	10.0
3.0	621.38	85.24	Bennigsenstr. 22, Friedenau (Schöneberg), Berlin	2017	387097.4907984511	5815328.9381092675	7.289770061004224
3.0	971.75	84.55	Regattastr. 11, Grünau (Köpenick), Berlin	2017	403011.5382267479	5809476.8320853785	11.493199290360733
3.0	950.0	81.4	Regattastr. 11, Grünau (Köpenick), Berlin	2017	403011.5382267479	5809476.8320853785	11.67076167076167
5.5	2500.0	194.29	Leistikowstraße 6, Charlottenburg (Charlottenburg), Berlin	2017	382487.1399461441	5819475.3631474385	12.867363219928972
2.5	595.0	70.02	Philipp-Jacob-Rauch-Str. 48, Müggelheim (Köpenick), Berlin	2017	408229.19941679284	5808048.618787135	8.497572122250785
2.5	593.0	69.7	Philipp-Jacob-Rauch-Str. 20, Müggelheim (Köpenick), Berlin	2017	408324.967253563	5808029.17493616	8.507890961262554
2.0	649.0	55.5	Prühßstraße 26, Mariendorf (Tempelhof), Berlin	2017	390045.0239295239	5811524.853885201	11.693693693693694
3.0	2793.0	133.0	Schinkelplatz 4, Mitte (Mitte), Berlin	2017	383475.32496823743	5817269.520873858	21.0
3.0	1465.0	159.52	Bundesallee 78, Friedenau (Schöneberg), Berlin	2017	386420.1478238264	5814678.524671545	9.183801404212637
4.0	1750.0	190.0	Scharnweberstr. 114, Friedrichshagen (Köpenick), Berlin	2017	406697.1189799672	5811743.881440193	9.210526315789474
2.0	926.0	57.87	Luisenstraße 52, Mitte (Mitte), Berlin	2017	390065.6563923349	5820594.448058138	16.001382408847416
2.0	694.38	55.55	Bruno-Bürgel-Weg 23, Niederschöneweide (Treptow), Berlin	2017	400476.82198847685	5812380.91171354	12.500090009000902
2.0	1140.0	76.0	Schumannstraße 19, Mitte (Mitte), Berlin	2017	390090.661399946	5820517.973372349	15.0
3.0	721.0	90.08	Käthe-Heinemann-Weg 3, Staaken (Spandau), Berlin	2017	374022.0221720215	5821285.064658772	8.003996447602132
4.0	1590.0	192.0	Wilhelminenhofstraße 6, Oberschöneweide (Köpenick), Berlin	2017	398836.9206382219	5813610.615403271	8.28125
1.0	450.0	42.0	Wolziger Zeile 16, Lichtenrade (Tempelhof), Berlin	2017	390826.15930481633	5804751.337132112	10.714285714285714
2.0	551.0	52.0	Kurmärkische Str. 5-7, Schöneberg (Schöneberg), Berlin	2017	388590.46723829716	5817865.072683511	10.596153846153847
2.0	749.13	75.67	Arendsweg 42, Alt-Hohenschönhausen (Hohenschönhausen), Berlin	2017	398647.7372571699	5821937.314492618	9.89996035416942
2.0	1100.0	60.0	Schillerstr. 7a, Charlottenburg (Charlottenburg), Berlin	2017	385979.44675838936	5819217.697844395	18.333333333333332
1.5	381.45	50.32	Bernauer Str. 141-145, Tegel (Reinickendorf), Berlin	2017	382743.6813719231	5826476.594494825	7.580484896661367
2.0	500.0	62.0	Beusselstrasse 62, Tiergarten (Tiergarten), Berlin	2017	386605.31276362226	5821255.665570333	8.064516129032258
3.0	1520.4	126.7	Schildhornstr. 95, Steglitz (Steglitz), Berlin	2017	386010.7303511369	5813732.096174697	12.0
2.0	544.0	67.91	Buschiner Straße 1, Biesdorf (Marzahn), Berlin	2017	402044.61325457547	5820170.867387275	8.01060226770726
2.0	1460.0	97.29	Chausseestr. 37 D 2, Mitte (Mitte), Berlin	2017	390611.6021489798	5820947.143199642	15.006681056634802
2.0	594.53	59.49	Am Amtsgraben 16, Köpenick (Köpenick), Berlin	2017	403909.07689183456	5811305.687205536	9.99378046730543
4.0	433.52	80.58	Peter-Edel-Straße 1, Kaulsdorf (Hellersdorf), Berlin	2017	404578.8875425397	5820587.45062809	5.379995035989079
2.0	574.56	47.88	Neue Kantstraße 29-30, Charlottenburg (Charlottenburg), Berlin	2017	384170.70614676893	5818751.81610717	11.999999999999998
2.0	928.0	58.0	Schönhauser Allee 62, Prenzlauer Berg (Prenzlauer Berg), Berlin	2017	392419.8858562704	5822915.291812939	16.0
4.0	1268.91	110.34	Machnower Str. 11, Zehlendorf (Zehlendorf), Berlin	2017	381533.3466883738	5810299.24069842	11.5
2.0	799.0	51.5	Gartenstr. 89-90, Mitte (Mitte), Berlin	2017	390673.0664661655	5821506.472680751	15.514563106796116
1.5	686.4	57.2	Emmentaler Str.  91, Reinickendorf (Reinickendorf), Berlin	2017	388935.09304057213	5825780.478283096	11.999999999999998
2.0	990.0	90.0	Charlottenstr. 8, Lankwitz (Steglitz), Berlin	2017	387405.1831040032	5810984.935555775	11.0
3.0	2259.0	113.0	Schwartzkopffstraße 1, Mitte (Mitte), Berlin	2017	390070.27732184366	5821736.262146083	19.991150442477878
3.0	860.89	99.64	Königsberger Straße 34 C, Lichterfelde (Steglitz), Berlin	2017	385710.63967757963	5810182.590093033	8.640004014452026
6.5	2275.38	252.0	Halberstädter Str. 6, Wilmersdorf (Wilmersdorf), Berlin	2017	384179.7992407056	5817447.245828207	9.029285714285715
3.0	1150.0	75.2	Palisadenstr 59, Friedrichshain (Friedrichshain), Berlin	2017	394055.690855972	5819906.661688024	15.292553191489361
2.0	595.3	59.53	Rathausstraße  65, Mariendorf (Tempelhof), Berlin	2017	389936.938553757	5811498.966443976	9.999999999999998
2.0	530.21	47.13	Pistoriusplatz 11, Weißensee (Weißensee), Berlin	2017	394920.1246099729	5823536.392516533	11.249946955230214
3.0	825.69	74.22	Dietzgenstr. 94, Niederschönhausen (Pankow), Berlin	2017	391739.55244304857	5827838.420119222	11.124898949070332
3.0	539.6	74.87	Wassermannstr. 97, Adlershof (Treptow), Berlin	2017	401750.6884894117	5810686.832482702	7.207159075731267
2.0	718.06	77.75	Schillerstr. 1, Niederschönhausen (Pankow), Berlin	2017	391767.1975712028	5827862.032629512	9.235498392282958
2.0	800.0	61.0	Loschmidstraße 13, Charlottenburg (Charlottenburg), Berlin	2017	385580.8157173668	5819806.965352046	13.114754098360656
4.0	1704.0	142.0	Otto-Suhr-Allee 145, Charlottenburg (Charlottenburg), Berlin	2017	384661.879587619	5820143.89055426	12.0
2.0	683.0	60.69	Kaiser-Wilhelm-Straße 81a, Lankwitz (Steglitz), Berlin	2017	387584.0372170083	5810866.390139543	11.253913330037898
2.0	1221.0	111.0	Eisenacherstraße 50A, Schöneberg (Schöneberg), Berlin	2017	387956.94998963905	5816481.991462581	11.0
2.0	950.0	55.5	Johanniterstr 27, Kreuzberg (Kreuzberg), Berlin	2017	391204.3294333473	5817534.450029528	17.117117117117118
3.0	860.0	107.24	Am Fenn 18, Steglitz (Steglitz), Berlin	2017	387197.2744838362	5812006.574704418	8.019395747855278
2.5	495.64	68.34	Ulmenstraße 6, Hermsdorf (Reinickendorf), Berlin	2017	385732.90370500047	5830802.79524202	7.25256072578285
2.0	1255.0	71.67	Brüder-Grimm-Gasse 4, Tiergarten (Tiergarten), Berlin	2017	389646.09986082726	5818633.695338975	17.510813450537185
1.0	600.0	20.0	Weißenhöher Str.. 1, Biesdorf (Marzahn), Berlin	2017	401086.60259941174	5818594.842212856	30.0
2.0	948.0	83.19	Riesestraße 11, Britz (Neukölln), Berlin	2017	394330.0634658194	5812540.027681597	11.39560043274432
2.0	1090.0	90.0	Wühlischstraße 8, Friedrichshain (Friedrichshain), Berlin	2017	395833.7755533214	5818615.716233979	12.11111111111111
2.0	516.54	73.52	Rudi-Dutschke-Str. 28, Kreuzberg (Kreuzberg), Berlin	2017	390791.095871359	5818637.474236351	7.025843307943417
3.0	1795.0	85.0	Schützenstraße 41, Mitte (Mitte), Berlin	2017	391296.8912136541	5818885.756002105	21.11764705882353
2.0	950.0	44.0	Schützenstraße 41, Mitte (Mitte), Berlin	2017	391296.8912136541	5818885.756002105	21.59090909090909
1.0	400.0	30.0	Neuestr. 12, Zehlendorf (Zehlendorf), Berlin	2017	381139.8843348125	5810393.418776526	13.333333333333334
1.0	349.0	26.0	Löwenberger Straße 2-4, Friedrichsfelde (Lichtenberg), Berlin	2017	398747.75517946994	5818907.238490406	13.423076923076923
1.0	649.0	47.7	Badstraße 20, Wedding (Wedding), Berlin	2017	390381.21534859797	5823668.053993003	13.60587002096436
2.0	413.53	59.5	Sollingzeile 9, Spandau (Spandau), Berlin	2017	376251.1259015931	5823986.713917432	6.950084033613445
1.0	524.0	39.95	Mittenwalder Straße 46, Kreuzberg (Kreuzberg), Berlin	2017	391157.67926581117	5817001.90700601	13.116395494367959
2.5	600.0	67.02	Hindenburgdamm 59, Lichterfelde (Steglitz), Berlin	2017	385530.5193122497	5812245.527729497	8.952551477170994
3.0	1500.0	121.57	Pacelliallee 9, Dahlem (Zehlendorf), Berlin	2017	383806.32866000844	5814469.875268197	12.338570370979683
2.0	840.3	84.03	Mittelstraße 3, Rosenthal (Pankow), Berlin	2017	391696.7591850432	5828081.619542941	10.0
3.0	983.48	72.85	Bruno-Bürgel-Weg 27, Niederschöneweide (Treptow), Berlin	2017	400502.3942131592	5812385.2113068225	13.500068634179822
2.0	760.0	76.0	Rennbahnstraße 22-23, Weißensee (Weißensee), Berlin	2017	395555.61837517284	5824475.274685637	10.0
2.5	518.18	65.7	Falkenseer Chaussee 19, Spandau (Spandau), Berlin	2017	377135.02998264943	5823438.89209012	7.887062404870623
2.5	857.7	57.18	Trabener Straße 19, Grunewald (Wilmersdorf), Berlin	2017	382348.3283520938	5816829.496001535	15.0
2.0	680.0	68.0	Willestraße 6A, Mahlsdorf (Hellersdorf), Berlin	2017	404970.2269455306	5814734.75885896	10.0
3.5	1123.75	77.5	Rochstraße 9, Mitte (Mitte), Berlin	2017	391803.8350910889	5820312.896118771	14.5
2.0	830.63	66.45	Rigaer Str. 18F, Friedrichshain (Friedrichshain), Berlin	2017	395411.4653724005	5819702.990867906	12.50007524454477
2.0	879.8	64.93	Rigaer Str. 18E, Friedrichshain (Friedrichshain), Berlin	2017	395411.4653724005	5819702.990867906	13.549976898198057
2.0	550.0	63.0	Emmentaler Straße 95, Reinickendorf (Reinickendorf), Berlin	2017	388972.3924374319	5825803.834218668	8.73015873015873
5.0	5270.0	310.0	Friedrichstraße 88/89, Mitte (Mitte), Berlin	2017	390688.2853248732	5819814.157413618	17.0
7.0	1785.0	210.0	Tieckstr. 41, Mitte (Mitte), Berlin	2017	390485.9699023536	5821094.778754134	8.5
3.0	1682.0	152.95	Mariannenplatz 21c, Kreuzberg (Kreuzberg), Berlin	2017	393193.37579661404	5818250.497007546	10.997057862046422
2.0	724.1	72.41	Stellingdamm 3, Köpenick (Köpenick), Berlin	2017	403598.1586459449	5813067.183139702	10.0
4.0	1549.0	155.0	Gross-Berliner-Damm 136, Adlershof (Treptow), Berlin	2017	399988.57281701313	5810598.361359793	9.993548387096775
3.0	1350.0	111.74	Naugarder Straße 14, Prenzlauer Berg (Prenzlauer Berg), Berlin	2017	394090.67580673436	5822725.328034808	12.081618041882944
3.0	2120.0	106.0	Neustädtische Kirchstraße 7, Mitte (Mitte), Berlin	2017	390464.0562935728	5820000.937634817	20.0
1.0	390.0	39.0	Schillerstr 80, Rosenthal (Pankow), Berlin	2017	388968.8444162966	5827779.179444012	10.0
3.0	1083.0	77.34	Charlottenstraße 97B, Kreuzberg (Kreuzberg), Berlin	2017	390844.4479824457	5818421.5332461	14.003103180760279
4.0	1619.0	134.9	Otto-Suhr-Allee 145, Charlottenburg (Charlottenburg), Berlin	2017	384661.879587619	5820143.89055426	12.001482579688657
1.0	895.0	52.84	Rudolf-von-Gneist-Gasse 1, Tiergarten (Tiergarten), Berlin	2017	389665.03466100467	5818698.410648635	16.93792581377744
5.0	2555.0	205.0	Kurfürstendamm 104, Wilmersdorf (Wilmersdorf), Berlin	2017	384271.328889199	5817810.521497574	12.463414634146341
3.0	2008.0	125.46	Brüder-Grimm-Gasse 4, Tiergarten (Tiergarten), Berlin	2017	389646.09986082726	5818633.695338975	16.005101227482864
5.0	2489.0	237.0	Paul-Lincke-Ufer 7, Kreuzberg (Kreuzberg), Berlin	2017	393733.3693587098	5816937.064720867	10.50210970464135
3.0	1470.0	102.31	Alex-Wedding-Straße 7, Mitte (Mitte), Berlin	2017	392442.2938996329	5820535.369938508	14.368096960218942
3.0	1120.08	172.32	Schönwalder Str. 11, Spandau (Spandau), Berlin	2017	378232.9895857911	5823175.61119085	6.5
3.0	712.0	74.74	Unter den Eichen 93, Lichterfelde (Steglitz), Berlin	2017	383866.96952636866	5811835.496612453	9.526358041209527
2.0	442.75	54.06	Teltower Damm 266, Zehlendorf (Zehlendorf), Berlin	2017	382086.5323641935	5808130.193161485	8.189974102848685
7.0	2815.54	216.58	Hausvogteiplatz 13, Mitte (Mitte), Berlin	2017	391243.53617806116	5819300.6423507985	12.999999999999998
2.0	915.3	67.8	Lindenstraße  36 G, Köpenick (Köpenick), Berlin	2017	402887.73816403036	5812195.252628878	13.5
2.0	1120.0	82.0	Chausseestraße 37, Mitte (Mitte), Berlin	2017	390109.9826398697	5821568.298586358	13.658536585365853
4.0	1173.0	130.34	Freiheit 1, Köpenick (Köpenick), Berlin	2017	403207.768537769	5811727.8590904325	8.999539665490255
4.0	1049.51	95.41	Imbrosweg 70e, Mariendorf (Tempelhof), Berlin	2017	392036.0893494611	5811380.37757733	11.0
3.0	1987.0	95.39	Bleibtreustraße 25, Charlottenburg (Charlottenburg), Berlin	2017	385897.7185138153	5818040.9857408125	20.830275710242162
5.0	1699.0	253.0	Burgemeisterstr. 36, Tempelhof (Tempelhof), Berlin	2017	389483.4862410712	5813257.633258062	6.715415019762846
2.0	426.69	47.41	Fercher Straße 18, Hellersdorf (Hellersdorf), Berlin	2017	404126.75069283287	5822144.816547208	9.0
3.0	785.0	72.15	Frankenallee 16, Charlottenburg (Charlottenburg), Berlin	2017	382521.59478205687	5819030.204523752	10.880110880110879
1.0	799.0	38.0	Stresemannstraße 76, Kreuzberg (Kreuzberg), Berlin	2017	390290.9770824813	5818356.088903814	21.026315789473685
4.0	1523.6	117.2	Schönhauser Allee 175, Prenzlauer Berg (Prenzlauer Berg), Berlin	2017	392269.2094361987	5821413.56761005	12.999999999999998
2.0	601.92	66.88	Parksiedlung Spruch 3-137, Buckow (Neukölln), Berlin	2017	392017.47452721297	5809109.688085662	9.0
1.5	465.66	51.74	Parksiedlung Spruch 3-137, Buckow (Neukölln), Berlin	2017	392017.47452721297	5809109.688085662	9.0
3.0	2168.0	135.5	Rotherstraße 25, Friedrichshain (Friedrichshain), Berlin	2017	395025.5931222786	5818131.223177385	16.0
2.0	451.59	55.27	Burbacher Weg 9, Spandau (Spandau), Berlin	2017	376521.41141336464	5823541.402695513	8.170616971232132
4.0	1630.0	192.0	Wilhelminenhofstraße 6, Oberschöneweide (Köpenick), Berlin	2017	398836.9206382219	5813610.615403271	8.489583333333334
2.0	673.0	62.77	Hattenheimer Straße 19, Frohnau (Reinickendorf), Berlin	2017	384743.1075814684	5832476.842563886	10.721682332324358
4.0	1790.0	158.0	Breisgauer Str. 4, Nikolassee (Zehlendorf), Berlin	2017	378676.00483232643	5811352.573169792	11.329113924050633
4.0	2269.0	133.5	Chausseestraße 37, Mitte (Mitte), Berlin	2017	390109.9826398697	5821568.298586358	16.99625468164794
3.0	670.0	68.96	Rummelsburger Str. 92, Friedrichsfelde (Lichtenberg), Berlin	2017	397899.3589673607	5817781.0704739485	9.715777262180975
3.0	695.0	81.49	Münsinger Str 4, Spandau (Spandau), Berlin	2017	377923.3240694151	5822417.977373892	8.528653822554915
2.0	418.95	66.5	Am Forstacker 27, Spandau (Spandau), Berlin	2017	378042.9782348831	5825385.119958768	6.3
2.0	718.0	68.0	Mühlenweg 1, Rahnsdorf (Köpenick), Berlin	2017	410806.6875954626	5810805.1396665815	10.558823529411764
3.0	745.0	79.27	Nipkowstraße 7, Adlershof (Treptow), Berlin	2017	401324.36006369174	5810697.191362972	9.398259114419075
2.0	772.0	74.0	Mühlenweg 1, Rahnsdorf (Köpenick), Berlin	2017	410806.6875954626	5810805.1396665815	10.432432432432432
2.0	713.0	68.0	Mühlenweg 1, Rahnsdorf (Köpenick), Berlin	2017	410806.6875954626	5810805.1396665815	10.485294117647058
2.0	743.0	63.39	Mühlenweg 1, Rahnsdorf (Köpenick), Berlin	2017	410806.6875954626	5810805.1396665815	11.721091654835147
3.0	1185.0	84.7	Wilmersdorfer Strasse 14, Charlottenburg (Charlottenburg), Berlin	2017	384945.3406882476	5819787.320912883	13.990554899645808
1.5	480.55	54.21	Wasserwerkstr. 29, Spandau (Spandau), Berlin	2017	375639.8278623197	5824277.104668573	8.864600627190555
2.0	1723.22	94.81	Danziger Straße 73, Prenzlauer Berg (Prenzlauer Berg), Berlin	2017	393208.22928175493	5822214.570208974	18.175508912561966
2.0	426.69	47.41	Kyritzer Straße 12, Hellersdorf (Hellersdorf), Berlin	2017	403994.5776127593	5822150.745538723	9.0
2.0	814.19	60.31	Regattastraße 11, Grünau (Köpenick), Berlin	2017	403011.5382267479	5809476.8320853785	13.500082904990881
1.5	471.13	52.59	Pionierstr. 185, Spandau (Spandau), Berlin	2017	375698.80227104155	5824454.304507481	8.958547252329339
1.5	454.56	52.34	Zweibrücker Str. 77, Spandau (Spandau), Berlin	2017	377191.96917180537	5823579.055292581	8.684753534581581
2.0	732.0	61.02	Lüderitzstraße 48g, Wedding (Wedding), Berlin	2017	387826.53737840493	5823888.9595517935	11.9960668633235
3.0	2278.0	134.0	Tieckstraße 35, Mitte (Mitte), Berlin	2017	390592.8196383789	5821134.063093158	17.0
2.0	544.82	59.22	Persantestraße 23, Lichterfelde (Steglitz), Berlin	2017	382865.00982761366	5808652.410527405	9.199932455251606
2.0	420.0	60.0	Luckenwalder Straße 58, Hellersdorf (Hellersdorf), Berlin	2017	404099.5808511425	5822454.671239948	7.0
5.0	2499.0	182.35	Babelsberger Straße 43, Wilmersdorf (Wilmersdorf), Berlin	2017	386989.88465837867	5816324.180001596	13.704414587332055
8.0	3410.0	310.0	Haderslebener Straße 26, Steglitz (Steglitz), Berlin	2017	384932.2376178049	5813855.725467418	11.0
3.0	1440.0	90.0	Senefelderstraße 20, Prenzlauer Berg (Prenzlauer Berg), Berlin	2017	393063.50351300644	5822636.848681195	16.0
4.0	2000.0	175.0	Königstr 8, Wannsee (Zehlendorf), Berlin	2017	375204.1146473399	5809361.613563056	11.428571428571429
4.0	1392.0	120.0	Mierendorffstrasse 2, Charlottenburg (Charlottenburg), Berlin	2017	384745.37014133774	5820504.169100182	11.6
3.0	1399.0	90.78	Danziger straße 16, Prenzlauer Berg (Prenzlauer Berg), Berlin	2017	392529.1889698937	5822292.282811025	15.410883454505397
3.0	1844.0	115.23	Brüder-Grimm-Gasse 4, Tiergarten (Tiergarten), Berlin	2017	389646.09986082726	5818633.695338975	16.002777054586478
2.0	981.0	61.29	Luisenstraße 52, Mitte (Mitte), Berlin	2017	390065.6563923349	5820594.448058138	16.005873715124817
3.0	1875.0	115.7	Chausseestraße 37, Mitte (Mitte), Berlin	2017	390109.9826398697	5821568.298586358	16.205704407951597
3.0	1449.8	113.71	Föhrer Straße 6, Wedding (Wedding), Berlin	2017	387970.83412485773	5822459.04923328	12.749978014246768
3.0	1229.36	96.42	Föhrer Straße 6, Wedding (Wedding), Berlin	2017	387970.83412485773	5822459.04923328	12.750051856461313
2.0	592.0	45.48	Alt-Lankwitz 31, Lankwitz (Steglitz), Berlin	2017	388191.4457860336	5811108.664644541	13.016710642040458
3.0	1387.5	92.5	Linienstraße 41, Mitte (Mitte), Berlin	2017	392111.35362148366	5820998.124001705	15.0
3.0	1432.0	89.5	Linienstraße 41, Mitte (Mitte), Berlin	2017	392111.35362148366	5820998.124001705	16.0
6.0	3347.14	204.83	Schumannstraße 14 b, Mitte (Mitte), Berlin	2017	390192.4588907677	5820550.986719886	16.341063320802615
2.0	981.0	61.29	Luisenstraße 52, Mitte (Mitte), Berlin	2017	390065.6563923349	5820594.448058138	16.005873715124817
3.0	991.21	90.11	Arnouxstr. 5, Französisch Buchholz (Pankow), Berlin	2017	393438.8196644825	5829665.535212313	11.0
1.0	952.0	52.85	Brüder-Grimm-Gasse 4, Tiergarten (Tiergarten), Berlin	2017	389646.09986082726	5818633.695338975	18.013245033112582
3.0	494.76	70.68	Alfred-Randt-Str. 38, Köpenick (Köpenick), Berlin	2017	404983.7631018708	5810851.34831446	6.999999999999999
2.0	1079.0	71.91	Schlüterstraße 30, Charlottenburg (Charlottenburg), Berlin	2017	385738.7435058456	5818422.197373501	15.004867195104993
4.0	1484.03	164.0	Dernburgstr. 47, Charlottenburg (Charlottenburg), Berlin	2017	383539.9340796241	5818503.652218833	9.048963414634146
3.0	1067.0	97.0	Eckermannstraße 12, Biesdorf (Marzahn), Berlin	2017	401792.2026203047	5819293.91061076	11.0
3.0	2287.0	142.92	Brüder-Grimm-Gasse 4, Tiergarten (Tiergarten), Berlin	2017	389646.09986082726	5818633.695338975	16.00195913797929
2.0	647.0	56.2	Kaiserin- Augusta- Allee 84, Charlottenburg (Charlottenburg), Berlin	2017	385158.9881284824	5820832.746976187	11.512455516014235
2.0	652.75	68.71	Weitbrucher Straße 32, Buckow (Neukölln), Berlin	2017	392286.299418404	5808226.243452201	9.50007276961141
4.0	1643.88	136.99	Friedrichstraße 215, Kreuzberg (Kreuzberg), Berlin	2017	390757.68617873796	5818500.581235065	12.0
3.0	1786.0	117.0	Voxstraße 1, Tiergarten (Tiergarten), Berlin	2017	389614.40315307677	5818822.92425002	15.264957264957266
2.0	790.0	58.0	Grellstraße 36, Prenzlauer Berg (Prenzlauer Berg), Berlin	2017	394035.7224159766	5822401.863121782	13.620689655172415
2.0	1099.0	60.0	Krausenstraße 37, Mitte (Mitte), Berlin	2017	391337.77784720616	5818969.941773449	18.316666666666666
2.0	405.78	64.41	Quäkerstr. 35, Reinickendorf (Reinickendorf), Berlin	2017	385190.76355981367	5826290.446004692	6.299953423381463
4.0	2314.0	178.0	Bamberger Str. 27, Schöneberg (Schöneberg), Berlin	2017	391910.167621662	5805220.55138786	13.0
2.0	684.0	57.0	Emmentaler Str.  91, Reinickendorf (Reinickendorf), Berlin	2017	388935.09304057213	5825780.478283096	12.0
1.5	686.4	57.2	Emmentaler Straße 91, Reinickendorf (Reinickendorf), Berlin	2017	388935.09304057213	5825780.478283096	11.999999999999998
2.0	565.5	56.55	Prinzessinnenstraße  32, Lichtenrade (Tempelhof), Berlin	2017	390778.6134265698	5805260.423741294	10.0
4.0	1278.0	106.56	Strelitzer Str. 52, Mitte (Mitte), Berlin	2017	391053.0188862325	5821935.452997833	11.993243243243244
2.0	519.0	61.24	Bölschestr. 69, Friedrichshagen (Köpenick), Berlin	2017	406603.9934181021	5812693.238067103	8.474853037230568
3.0	1355.0	75.3	Chausseestr. 37 B 1, Mitte (Mitte), Berlin	2017	373886.1657624407	5808876.292712884	17.99468791500664
3.0	1078.0	78.0	Annenstraße 48, Mitte (Mitte), Berlin	2017	392412.62446400797	5818670.33610947	13.820512820512821
3.0	1410.0	110.0	Johannes-Werner-Str. 23, Johannisthal (Treptow), Berlin	2017	398230.05404782	5811353.097956161	12.818181818181818
1.5	412.59	44.84	Krahmerstr. 2, Lichterfelde (Steglitz), Berlin	2017	385525.8769625538	5811066.742370461	9.201382694023192
1.0	1152.66	41.99	Thaerstr. 44, Friedrichshain (Friedrichshain), Berlin	2017	395079.26975030225	5819996.746473032	27.450821624196237
2.0	1213.4	57.37	Thaerstr. 44, Friedrichshain (Friedrichshain), Berlin	2017	395079.26975030225	5819996.746473032	21.150427052466448
2.0	1042.73	40.65	Thaerstr. 44, Friedrichshain (Friedrichshain), Berlin	2017	395079.26975030225	5819996.746473032	25.65141451414514
3.0	422.08	69.65	Bärensteinstraße 32, Marzahn (Marzahn), Berlin	2017	402774.9718655972	5822091.37094993	6.060014357501794
3.0	640.12	52.0	Brusendorfer Str. 13, Neukölln (Neukölln), Berlin	2017	395051.06201618596	5814812.305451407	12.31
4.0	3500.0	203.0	Pariser Platz 4a, Mitte (Mitte), Berlin	2017	390060.8644993841	5819748.703898564	17.24137931034483
3.0	1182.0	129.77	Sorauer Straße 31, Kreuzberg (Kreuzberg), Berlin	2017	394053.4107395442	5817737.116035285	9.108422593819835
1.0	460.0	24.0	Rudower Chaussee 5, Adlershof (Treptow), Berlin	2017	400588.67373579385	5810284.479458792	19.166666666666668
4.0	2649.0	145.0	Torstraße 72, Mitte (Mitte), Berlin	2017	391946.8351202089	5821057.8351238975	18.26896551724138
